event_id,episode_id,t_start,t_end,participants,label,intensities,context,source_window,outcome
event_00025,episode_0002,35,35,"U12,U16","{U12,U16}","{""U12"": 0.8045, ""U16"": 0.8056}",CTX_0002,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:35:35,OUT_0002
event_00026,episode_0002,36,36,"U12,U34","{U12,U34}","{""U12"": 0.9448, ""U34"": 0.8086}",CTX_0002,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:36:36,OUT_0002
event_00027,episode_0002,37,37,"U12,U22","{U12,U22}","{""U12"": 0.9701, ""U22"": 0.8143}",CTX_0002,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:37:37,OUT_0002
event_00028,episode_0002,39,39,"U00,U03","{U00,U03}","{""U00"": 0.817, ""U03"": 0.812}",CTX_0002,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:39:39,OUT_0002
event_00029,episode_0002,39,41,"U03,U05","{U03,U05}","{""U03"": 0.9489, ""U05"": 0.9815}",CTX_0002,union:consensus_pair:decoder:consensus_pair:union:sliding_window:39:41|heu_like:heu:40:40,OUT_0002
event_00030,episode_0002,41,41,"U03,U11","{U03,U11}","{""U03"": 0.9703, ""U11"": 0.8123}",CTX_0002,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:41:41,OUT_0002
event_00031,episode_0002,43,43,"U24,U30","{U24,U30}","{""U24"": 0.8164, ""U30"": 0.8209}",CTX_0002,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:43:43,OUT_0002
event_00032,episode_0002,44,46,"U00,U38","{U00,U38}","{""U00"": 0.9093, ""U38"": 0.9152}",CTX_0002,union:consensus_pair:decoder:consensus_pair:union:sliding_window:44:46|heu_like:heu:44:44,OUT_0002
event_00033,episode_0002,45,45,"U00,U02","{U00,U02}","{""U00"": 0.9499, ""U02"": 0.8135}",CTX_0002,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:45:45,OUT_0002
event_00034,episode_0002,46,46,"U00,U36","{U00,U36}","{""U00"": 0.971, ""U36"": 0.9469}",CTX_0002,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:46:46,OUT_0002
event_00035,episode_0002,47,47,"U14,U18","{U14,U18}","{""U14"": 0.8158, ""U18"": 0.8102}",CTX_0002,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:47:47,OUT_0002
event_00036,episode_0002,48,48,"U00,U31","{U00,U31}","{""U00"": 0.9755, ""U31"": 0.8129}",CTX_0002,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:48:48,OUT_0002
event_00037,episode_0003,51,51,"U09,U14","{U09,U14}","{""U09"": 0.8, ""U14"": 0.8}",CTX_0003,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:51:51,OUT_0003
event_00038,episode_0003,51,53,"U25,U39","{U25,U39}","{""U25"": 0.9848, ""U39"": 0.9749}",CTX_0003,union:consensus_pair:decoder:consensus_pair:union:sliding_window:51:53|consensus_pair:decoder:consensus_pair:union:heu_like:heu:52:52,OUT_0003
event_00039,episode_0003,53,53,"U19,U39","{U19,U39}","{""U19"": 0.809, ""U39"": 0.9699}",CTX_0003,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:53:53,OUT_0003
event_00040,episode_0003,54,54,"U07,U18","{U07,U18}","{""U07"": 0.8105, ""U18"": 0.8107}",CTX_0003,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:54:54,OUT_0003
event_00041,episode_0003,56,56,"U04,U29","{U04,U29}","{""U04"": 0.8119, ""U29"": 0.8147}",CTX_0003,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:56:56,OUT_0003
event_00042,episode_0003,56,58,"U04,U39","{U04,U39}","{""U04"": 0.9785, ""U39"": 0.9801}",CTX_0003,union:consensus_pair:decoder:consensus_pair:union:sliding_window:56:58|heu_like:heu:57:57|consensus_pair:decoder:consensus_pair:union:heu_like:heu:58:58,OUT_0003
event_00043,episode_0003,59,59,"U23,U29","{U23,U29}","{""U23"": 0.8126, ""U29"": 0.8614}",CTX_0003,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:59:59,OUT_0003
event_00044,episode_0003,60,60,"U14,U26","{U14,U26}","{""U14"": 0.8978, ""U26"": 0.817}",CTX_0003,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:60:60,OUT_0003
event_00045,episode_0003,61,62,"U09,U36","{U09,U36}","{""U09"": 0.8816, ""U36"": 0.9585}",CTX_0003,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:61:61|consensus_pair:decoder:consensus_pair:union:heu_like:heu:62:62,OUT_0003
event_00046,episode_0003,64,64,"U00,U11","{U00,U11}","{""U00"": 0.8193, ""U11"": 0.8447}",CTX_0003,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:64:64,OUT_0003
event_00047,episode_0003,65,65,"U25,U36","{U25,U36}","{""U25"": 0.8165, ""U36"": 0.8729}",CTX_0003,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:65:65,OUT_0003
event_00048,episode_0004,68,68,"U00,U10","{U00,U10}","{""U00"": 0.8, ""U10"": 0.8}",CTX_0004,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:68:68,OUT_0004
event_00049,episode_0004,69,69,"U10,U16","{U10,U16}","{""U10"": 0.944, ""U16"": 0.8073}",CTX_0004,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:69:69,OUT_0004
event_00050,episode_0004,70,70,"U00,U10","{U00,U10}","{""U00"": 0.8946, ""U10"": 0.9699}",CTX_0004,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:70:70,OUT_0004
event_00051,episode_0004,71,71,"U17,U31","{U17,U31}","{""U17"": 0.8098, ""U31"": 0.8121}",CTX_0004,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:71:71,OUT_0004
event_00052,episode_0004,73,73,"U09,U30","{U09,U30}","{""U09"": 0.811, ""U30"": 0.8154}",CTX_0004,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:73:73,OUT_0004
event_00053,episode_0004,73,75,"U13,U22","{U13,U22}","{""U13"": 0.9788, ""U22"": 0.9721}",CTX_0004,union:consensus_pair:decoder:consensus_pair:union:sliding_window:73:75|consensus_pair:decoder:consensus_pair:union:heu_like:heu:74:74|consensus_pair:decoder:consensus_pair:union:heu_like:heu:75:75,OUT_0004
event_00054,episode_0004,77,77,"U04,U24","{U04,U24}","{""U04"": 0.8131, ""U24"": 0.8136}",CTX_0004,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:77:77,OUT_0004
event_00055,episode_0004,78,78,"U24,U28","{U24,U28}","{""U24"": 0.9464, ""U28"": 0.8134}",CTX_0004,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:78:78,OUT_0004
event_00056,episode_0004,78,80,"U17,U24","{U17,U24}","{""U17"": 0.9628, ""U24"": 0.9583}",CTX_0004,union:consensus_pair:decoder:consensus_pair:union:sliding_window:78:80,OUT_0004
event_00057,episode_0004,79,79,"U09,U17","{U09,U17}","{""U09"": 0.8236, ""U17"": 0.948}",CTX_0004,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:79:79,OUT_0004
event_00058,episode_0004,80,80,"U24,U28","{U24,U28}","{""U24"": 0.9747, ""U28"": 0.8951}",CTX_0004,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:80:80,OUT_0004
event_00059,episode_0005,85,85,"U04,U36","{U04,U36}","{""U04"": 0.8, ""U36"": 0.8}",CTX_0005,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:85:85,OUT_0005
event_00060,episode_0005,86,86,"U08,U10","{U08,U10}","{""U08"": 0.8042, ""U10"": 0.8061}",CTX_0005,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:86:86,OUT_0005
event_00061,episode_0005,87,87,"U05,U07","{U05,U07}","{""U05"": 0.9451, ""U07"": 0.8078}",CTX_0005,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:87:87,OUT_0005
event_00062,episode_0005,88,88,"U20,U34","{U20,U34}","{""U20"": 0.8162, ""U34"": 0.8116}",CTX_0005,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:88:88,OUT_0005
event_00063,episode_0005,90,92,"U07,U14","{U07,U14}","{""U07"": 0.9443, ""U14"": 0.9212}",CTX_0005,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:90:90|consensus_pair:decoder:consensus_pair:union:sliding_window:90:92|heu_like:heu:92:92|consensus_pair:decoder:consensus_pair:union:heu_like:heu:91:91,OUT_0005
event_00064,episode_0005,94,94,"U07,U22","{U07,U22}","{""U07"": 0.9128, ""U22"": 0.8164}",CTX_0005,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:94:94,OUT_0005
event_00065,episode_0005,95,97,"U05,U34","{U05,U34}","{""U05"": 0.9503, ""U34"": 0.9481}",CTX_0005,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:95:95|consensus_pair:decoder:consensus_pair:union:sliding_window:95:97|consensus_pair:decoder:consensus_pair:union:heu_like:heu:96:96|consensus_pair:decoder:consensus_pair:union:heu_like:heu:97:97,OUT_0005
event_00066,episode_0006,102,102,"U01,U27","{U01,U27}","{""U01"": 0.8, ""U27"": 0.8}",CTX_0006,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:102:102,OUT_0006
event_00067,episode_0006,102,104,"U01,U38","{U01,U38}","{""U01"": 0.9938, ""U38"": 0.9706}",CTX_0006,union:consensus_pair:decoder:consensus_pair:union:sliding_window:102:104|consensus_pair:decoder:consensus_pair:union:heu_like:heu:103:103|consensus_pair:decoder:consensus_pair:union:heu_like:heu:104:104,OUT_0006
event_00068,episode_0006,105,105,"U01,U23","{U01,U23}","{""U01"": 0.9746, ""U23"": 0.813}",CTX_0006,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:105:105,OUT_0006
event_00069,episode_0006,106,106,"U04,U39","{U04,U39}","{""U04"": 0.8136, ""U39"": 0.8159}",CTX_0006,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:106:106,OUT_0006
event_00070,episode_0006,107,107,"U13,U23","{U13,U23}","{""U13"": 0.8148, ""U23"": 0.8961}",CTX_0006,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:107:107,OUT_0006
event_00071,episode_0006,107,109,"U04,U20","{U04,U20}","{""U04"": 0.9899, ""U20"": 0.9769}",CTX_0006,union:consensus_pair:decoder:consensus_pair:union:sliding_window:107:109|consensus_pair:decoder:consensus_pair:union:heu_like:heu:109:109,OUT_0006
event_00072,episode_0006,108,108,"U12,U20","{U12,U20}","{""U12"": 0.8136, ""U20"": 0.9469}",CTX_0006,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:108:108,OUT_0006
event_00073,episode_0006,110,110,"U16,U20","{U16,U20}","{""U16"": 0.9462, ""U20"": 0.9747}",CTX_0006,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:110:110,OUT_0006
event_00074,episode_0006,111,111,"U28,U35","{U28,U35}","{""U28"": 0.8122, ""U35"": 0.8173}",CTX_0006,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:111:111,OUT_0006
event_00075,episode_0006,112,114,"U08,U15","{U08,U15}","{""U08"": 0.9124, ""U15"": 0.9122}",CTX_0006,union:consensus_pair:decoder:consensus_pair:union:sliding_window:112:114|heu_like:heu:112:112,OUT_0006
event_00076,episode_0006,113,113,"U15,U19","{U15,U19}","{""U15"": 0.9479, ""U19"": 0.8175}",CTX_0006,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:113:113,OUT_0006
event_00077,episode_0006,114,114,"U07,U15","{U07,U15}","{""U07"": 0.8125, ""U15"": 0.9706}",CTX_0006,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:114:114,OUT_0006
event_00078,episode_0006,116,116,"U36,U37","{U36,U37}","{""U36"": 0.8178, ""U37"": 0.8959}",CTX_0006,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:116:116,OUT_0006
event_00079,episode_0007,119,121,"U04,U12","{U04,U12}","{""U04"": 0.9482, ""U12"": 0.9477}",CTX_0007,union:consensus_pair:decoder:consensus_pair:union:sliding_window:119:121|heu_like:heu:119:119|consensus_pair:decoder:consensus_pair:union:heu_like:heu:120:120|consensus_pair:decoder:consensus_pair:union:heu_like:heu:121:121,OUT_0007
event_00080,episode_0007,122,122,"U27,U30","{U27,U30}","{""U27"": 0.809, ""U30"": 0.8105}",CTX_0007,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:122:122,OUT_0007
event_00081,episode_0007,124,124,"U07,U15","{U07,U15}","{""U07"": 0.8154, ""U15"": 0.8162}",CTX_0007,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:124:124,OUT_0007
event_00082,episode_0007,124,126,"U02,U06","{U02,U06}","{""U02"": 0.958, ""U06"": 0.9747}",CTX_0007,union:consensus_pair:decoder:consensus_pair:union:sliding_window:124:126|consensus_pair:decoder:consensus_pair:union:heu_like:heu:125:125|consensus_pair:decoder:consensus_pair:union:heu_like:heu:126:126,OUT_0007
event_00083,episode_0007,127,127,"U05,U37","{U05,U37}","{""U05"": 0.8132, ""U37"": 0.895}",CTX_0007,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:127:127,OUT_0007
event_00084,episode_0007,129,131,"U15,U21","{U15,U21}","{""U15"": 0.951, ""U21"": 0.9545}",CTX_0007,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:129:129|consensus_pair:decoder:consensus_pair:union:sliding_window:129:131|consensus_pair:decoder:consensus_pair:union:heu_like:heu:130:130|consensus_pair:decoder:consensus_pair:union:heu_like:heu:131:131,OUT_0007
event_00085,episode_0007,133,133,"U03,U36","{U03,U36}","{""U03"": 0.8148, ""U36"": 0.895}",CTX_0007,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:133:133,OUT_0007
event_00086,episode_0008,136,136,"U00,U20","{U00,U20}","{""U00"": 0.8, ""U20"": 0.8}",CTX_0008,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:136:136,OUT_0008
event_00087,episode_0008,136,138,"U01,U20","{U01,U20}","{""U01"": 0.9904, ""U20"": 0.9948}",CTX_0008,union:consensus_pair:decoder:consensus_pair:union:sliding_window:136:138|heu_like:heu:138:138,OUT_0008
event_00088,episode_0008,137,137,"U01,U34","{U01,U34}","{""U01"": 0.944, ""U34"": 0.808}",CTX_0008,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:137:137,OUT_0008
event_00089,episode_0008,139,139,"U25,U36","{U25,U36}","{""U25"": 0.8139, ""U36"": 0.8083}",CTX_0008,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:139:139,OUT_0008
event_00090,episode_0008,140,140,"U28,U31","{U28,U31}","{""U28"": 0.8115, ""U31"": 0.8143}",CTX_0008,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:140:140,OUT_0008
event_00091,episode_0008,141,143,"U37,U38","{U37,U38}","{""U37"": 0.9484, ""U38"": 0.9535}",CTX_0008,union:consensus_pair:decoder:consensus_pair:union:sliding_window:141:143|heu_like:heu:141:141|consensus_pair:decoder:consensus_pair:union:heu_like:heu:142:142|consensus_pair:decoder:consensus_pair:union:heu_like:heu:143:143,OUT_0008
event_00092,episode_0008,144,144,"U04,U36","{U04,U36}","{""U04"": 0.8131, ""U36"": 0.8324}",CTX_0008,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:144:144,OUT_0008
event_00093,episode_0008,145,145,"U07,U14","{U07,U14}","{""U07"": 0.818, ""U14"": 0.8162}",CTX_0008,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:145:145,OUT_0008
event_00094,episode_0008,146,146,"U25,U32","{U25,U32}","{""U25"": 0.8217, ""U32"": 0.8451}",CTX_0008,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:146:146,OUT_0008
event_00095,episode_0008,146,148,"U25,U38","{U25,U38}","{""U25"": 0.9704, ""U38"": 0.9912}",CTX_0008,union:consensus_pair:decoder:consensus_pair:union:sliding_window:146:148,OUT_0008
event_00096,episode_0008,147,147,"U04,U21","{U04,U21}","{""U04"": 0.8635, ""U21"": 0.814}",CTX_0008,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:147:147,OUT_0008
event_00097,episode_0008,148,148,"U25,U32","{U25,U32}","{""U25"": 0.9706, ""U32"": 0.8995}",CTX_0008,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:148:148,OUT_0008
event_00098,episode_0008,149,149,"U03,U25","{U03,U25}","{""U03"": 0.8149, ""U25"": 0.9747}",CTX_0008,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:149:149,OUT_0008
event_00099,episode_0009,153,155,"U31,U33","{U31,U33}","{""U31"": 0.903, ""U33"": 0.9151}",CTX_0009,union:consensus_pair:decoder:consensus_pair:union:sliding_window:153:155|heu_like:heu:153:153,OUT_0009
event_00100,episode_0009,154,154,"U02,U33","{U02,U33}","{""U02"": 0.8052, ""U33"": 0.944}",CTX_0009,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:154:154,OUT_0009
event_00101,episode_0009,155,155,"U10,U33","{U10,U33}","{""U10"": 0.8033, ""U33"": 0.9699}",CTX_0009,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:155:155,OUT_0009
event_00102,episode_0009,156,156,"U06,U07","{U06,U07}","{""U06"": 0.8117, ""U07"": 0.81}",CTX_0009,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:156:156,OUT_0009
event_00103,episode_0009,157,157,"U02,U18","{U02,U18}","{""U02"": 0.8608, ""U18"": 0.8147}",CTX_0009,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:157:157,OUT_0009
event_00104,episode_0009,158,158,"U09,U30","{U09,U30}","{""U09"": 0.8134, ""U30"": 0.8961}",CTX_0009,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:158:158,OUT_0009
event_00105,episode_0009,158,160,"U07,U09","{U07,U09}","{""U07"": 0.9957, ""U09"": 0.9901}",CTX_0009,union:consensus_pair:decoder:consensus_pair:union:sliding_window:158:160,OUT_0009
event_00106,episode_0009,159,159,"U09,U35","{U09,U35}","{""U09"": 0.9464, ""U35"": 0.8145}",CTX_0009,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:159:159,OUT_0009
event_00107,episode_0009,160,160,"U07,U26","{U07,U26}","{""U07"": 0.973, ""U26"": 0.8152}",CTX_0009,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:160:160,OUT_0009
event_00108,episode_0009,161,161,"U08,U32","{U08,U32}","{""U08"": 0.8281, ""U32"": 0.8162}",CTX_0009,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:161:161,OUT_0009
event_00109,episode_0009,163,163,"U04,U12","{U04,U12}","{""U04"": 0.8171, ""U12"": 0.8132}",CTX_0009,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:163:163,OUT_0009
event_00110,episode_0009,163,165,"U12,U34","{U12,U34}","{""U12"": 0.9824, ""U34"": 0.9886}",CTX_0009,union:consensus_pair:decoder:consensus_pair:union:sliding_window:163:165|heu_like:heu:164:165,OUT_0009
event_00111,episode_0009,167,167,"U12,U38","{U12,U38}","{""U12"": 0.9143, ""U38"": 0.8196}",CTX_0009,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:167:167,OUT_0009
event_00112,episode_0010,170,172,"U06,U33","{U06,U33}","{""U06"": 0.9452, ""U33"": 0.9505}",CTX_0010,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:170:170|consensus_pair:decoder:consensus_pair:union:sliding_window:170:172|consensus_pair:decoder:consensus_pair:union:heu_like:heu:171:171|consensus_pair:decoder:consensus_pair:union:heu_like:heu:172:172,OUT_0010
event_00113,episode_0010,174,174,"U16,U19","{U16,U19}","{""U16"": 0.8127, ""U19"": 0.8129}",CTX_0010,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:174:174,OUT_0010
event_00114,episode_0010,175,176,"U17,U31","{U17,U31}","{""U17"": 0.88, ""U31"": 0.8783}",CTX_0010,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:175:175|consensus_pair:decoder:consensus_pair:union:heu_like:heu:176:176,OUT_0010
event_00115,episode_0010,177,177,"U04,U21","{U04,U21}","{""U04"": 0.8131, ""U21"": 0.8194}",CTX_0010,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:177:177,OUT_0010
event_00116,episode_0010,178,178,"U12,U20","{U12,U20}","{""U12"": 0.8122, ""U20"": 0.8223}",CTX_0010,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:178:178,OUT_0010
event_00117,episode_0010,179,179,"U07,U15","{U07,U15}","{""U07"": 0.8148, ""U15"": 0.812}",CTX_0010,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:179:179,OUT_0010
event_00118,episode_0010,180,180,"U32,U36","{U32,U36}","{""U32"": 0.8222, ""U36"": 0.8189}",CTX_0010,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:180:180,OUT_0010
event_00119,episode_0010,180,182,"U24,U32","{U24,U32}","{""U24"": 0.9554, ""U32"": 0.9409}",CTX_0010,union:consensus_pair:decoder:consensus_pair:union:sliding_window:180:182|consensus_pair:decoder:consensus_pair:union:heu_like:heu:181:181,OUT_0010
event_00120,episode_0010,182,182,"U06,U32","{U06,U32}","{""U06"": 0.8177, ""U32"": 0.9706}",CTX_0010,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:182:182,OUT_0010
event_00121,episode_0010,183,183,"U09,U27","{U09,U27}","{""U09"": 0.8204, ""U27"": 0.8161}",CTX_0010,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:183:183,OUT_0010
event_00122,episode_0010,184,184,"U36,U38","{U36,U38}","{""U36"": 0.844, ""U38"": 0.8124}",CTX_0010,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:184:184,OUT_0010
event_00123,episode_0011,187,189,"U33,U36","{U33,U36}","{""U33"": 0.9513, ""U36"": 0.9193}",CTX_0011,union:consensus_pair:decoder:consensus_pair:union:sliding_window:187:189|heu_like:heu:187:188,OUT_0011
event_00124,episode_0011,189,189,"U33,U34","{U33,U34}","{""U33"": 0.9699, ""U34"": 0.8118}",CTX_0011,union:consensus_pair:decoder:consensus_pair:union:heu_like:heu:189:189,OUT_0011
