from_event,to_event,delta_t,shared_participants,changed_participants,weight,episode_id,context,from_label,to_label
event_00056,event_00057,2,H,"A,C",1,episode_0017,N,"{A,H}","{C,H}"
event_00058,event_00059,1,B,"A,E",1,episode_0018,Z,"{A,B}","{B,E}"
event_00059,event_00060,1,E,"B,F",1,episode_0018,Z,"{B,E}","{E,F}"
event_00061,event_00062,1,B,"A,C",1,episode_0019,X,"{A,B}","{B,C}"
event_00062,event_00063,1,C,"B,D",1,episode_0019,X,"{B,C}","{C,D}"
event_00064,event_00065,1,A,"C,E,H",1,episode_0020,N,"{A,C}","{A,E,H}"
event_00065,event_00066,1,H,"A,D,E",1,episode_0020,N,"{A,E,H}","{D,H}"
event_00067,event_00068,2,B,"A,C",1,episode_0021,X,"{A,B}","{B,C}"
event_00068,event_00069,1,C,"B,D",1,episode_0021,X,"{B,C}","{C,D}"
event_00070,event_00071,1,B,"A,E",1,episode_0022,Z,"{A,B}","{B,E}"
event_00071,event_00072,1,E,"B,F",1,episode_0022,Z,"{B,E}","{E,F}"
event_00073,event_00074,1,A,"B,D",1,episode_0023,N,"{A,D}","{A,B}"
event_00074,event_00075,1,B,"A,E",1,episode_0023,N,"{A,B}","{B,E}"
event_00076,event_00077,2,B,"A,E",1,episode_0024,Z,"{A,B}","{B,E}"
event_00077,event_00078,1,E,"B,F",1,episode_0024,Z,"{B,E}","{E,F}"
event_00079,event_00080,1,B,"A,C",1,episode_0025,X,"{A,B}","{B,C}"
event_00080,event_00081,2,C,"B,D",1,episode_0025,X,"{B,C}","{C,D}"
event_00082,event_00083,1,A,"C,E",1,episode_0026,N,"{A,C}","{A,E}"
event_00083,event_00084,3,A,"C,E",1,episode_0026,N,"{A,E}","{A,C}"
event_00085,event_00086,2,B,"A,C",1,episode_0027,X,"{A,B}","{B,C}"
event_00086,event_00087,3,C,"B,D",1,episode_0027,X,"{B,C}","{C,D}"
event_00088,event_00089,2,B,"A,E",1,episode_0028,Z,"{A,B}","{B,E}"
event_00089,event_00090,2,E,"B,F",1,episode_0028,Z,"{B,E}","{E,F}"
event_00091,event_00092,-1,"A,B","D,G",1,episode_0029,N,"{A,B,D}","{A,B,G}"
event_00092,event_00093,2,"A,G",B,1,episode_0029,N,"{A,B,G}","{A,G}"
event_00093,event_00094,0,,"A,D,F,G",1,episode_0029,N,"{A,G}","{D,F}"
event_00095,event_00096,2,B,"A,E",1,episode_0030,Z,"{A,B}","{B,E}"
event_00096,event_00097,2,E,"B,F",1,episode_0030,Z,"{B,E}","{E,F}"
event_00098,event_00099,1,B,"A,C",1,episode_0031,X,"{A,B}","{B,C}"
event_00099,event_00100,2,C,"B,D",1,episode_0031,X,"{B,C}","{C,D}"
event_00101,event_00102,-1,"C,F",D,1,episode_0032,N,"{C,F}","{C,D,F}"
event_00102,event_00103,-1,"C,F",D,1,episode_0032,N,"{C,D,F}","{C,F}"
event_00104,event_00105,2,B,"A,C",1,episode_0033,X,"{A,B}","{B,C}"
event_00105,event_00106,1,C,"B,D",1,episode_0033,X,"{B,C}","{C,D}"
event_00107,event_00108,1,B,"A,E",1,episode_0034,Z,"{A,B}","{B,E}"
event_00108,event_00109,1,E,"B,F",1,episode_0034,Z,"{B,E}","{E,F}"
event_00110,event_00111,1,A,"B,E,F",1,episode_0035,N,"{A,E}","{A,B,F}"
event_00111,event_00112,-1,"A,F",B,1,episode_0035,N,"{A,B,F}","{A,F}"
event_00112,event_00113,1,A,"D,F",1,episode_0035,N,"{A,F}","{A,D}"
event_00114,event_00115,1,B,"A,C",1,episode_0036,X,"{A,B}","{B,C}"
event_00115,event_00116,1,C,"B,D",1,episode_0036,X,"{B,C}","{C,D}"
event_00117,event_00118,1,B,"A,E",1,episode_0037,Z,"{A,B}","{B,E}"
event_00118,event_00119,2,E,"B,F",1,episode_0037,Z,"{B,E}","{E,F}"
event_00120,event_00121,1,A,"D,G",1,episode_0038,N,"{A,D}","{A,G}"
event_00121,event_00122,1,G,"A,H",1,episode_0038,N,"{A,G}","{G,H}"
event_00123,event_00124,1,"A,B",C,1,episode_0039,X,"{A,B}","{A,B,C}"
event_00124,event_00125,-1,"B,C",A,1,episode_0039,X,"{A,B,C}","{B,C}"
event_00125,event_00126,1,C,"B,D",1,episode_0039,X,"{B,C}","{C,D}"
event_00127,event_00128,-1,"A,B",C,1,episode_0040,Z,"{A,B,C}","{A,B}"
event_00128,event_00129,1,B,"A,E",1,episode_0040,Z,"{A,B}","{B,E}"
event_00129,event_00130,1,E,"B,F",1,episode_0040,Z,"{B,E}","{E,F}"
event_00131,event_00132,2,G,"F,H",1,episode_0041,N,"{G,H}","{F,G}"
event_00132,event_00133,1,G,"F,H",1,episode_0041,N,"{F,G}","{G,H}"
event_00134,event_00135,1,B,"A,C",1,episode_0042,X,"{A,B}","{B,C}"
event_00135,event_00136,2,C,"B,D",1,episode_0042,X,"{B,C}","{C,D}"
event_00137,event_00138,1,B,"A,E",1,episode_0043,Z,"{A,B}","{B,E}"
event_00138,event_00139,2,E,"B,F",1,episode_0043,Z,"{B,E}","{E,F}"
event_00140,event_00141,1,,"B,D,F,H",1,episode_0044,N,"{F,H}","{B,D}"
event_00141,event_00142,1,D,"B,E",1,episode_0044,N,"{B,D}","{D,E}"
event_00143,event_00144,1,B,"A,C",1,episode_0045,X,"{A,B}","{B,C}"
event_00144,event_00145,1,C,"B,D",1,episode_0045,X,"{B,C}","{C,D}"
event_00146,event_00147,3,B,"A,E",1,episode_0046,Z,"{A,B}","{B,E}"
event_00147,event_00148,1,E,"B,F",1,episode_0046,Z,"{B,E}","{E,F}"
event_00149,event_00150,1,E,"D,H",1,episode_0047,N,"{D,E}","{E,H}"
event_00150,event_00151,1,E,"C,H",1,episode_0047,N,"{E,H}","{C,E}"
event_00152,event_00153,1,B,"A,C",1,episode_0048,X,"{A,B}","{B,C}"
event_00153,event_00154,1,C,"B,D",1,episode_0048,X,"{B,C}","{C,D}"
event_00155,event_00156,2,B,"A,E",1,episode_0049,Z,"{A,B}","{B,E}"
event_00156,event_00157,2,E,"B,F",1,episode_0049,Z,"{B,E}","{E,F}"
event_00158,event_00159,1,D,"C,E",1,episode_0050,N,"{D,E}","{C,D}"
event_00160,event_00161,3,B,"A,E",1,episode_0051,Z,"{A,B}","{B,E}"
event_00161,event_00162,1,E,"B,F",1,episode_0051,Z,"{B,E}","{E,F}"
event_00163,event_00164,1,B,"A,C",1,episode_0052,X,"{A,B}","{B,C}"
event_00164,event_00165,1,C,"B,D",1,episode_0052,X,"{B,C}","{C,D}"
event_00166,event_00167,1,,"A,B,E,F",1,episode_0053,N,"{B,E}","{A,F}"
event_00167,event_00168,2,F,"A,G",1,episode_0053,N,"{A,F}","{F,G}"
event_00169,event_00170,2,B,"A,C",1,episode_0054,X,"{A,B}","{B,C}"
event_00170,event_00171,2,C,"B,D",1,episode_0054,X,"{B,C}","{C,D}"
event_00172,event_00173,1,B,"A,E",1,episode_0055,Z,"{A,B}","{B,E}"
event_00173,event_00174,1,E,"B,F",1,episode_0055,Z,"{B,E}","{E,F}"
event_00175,event_00176,1,G,"B,D",1,episode_0056,N,"{D,G}","{B,G}"
event_00176,event_00177,1,,"A,B,D,G",1,episode_0056,N,"{B,G}","{A,D}"
event_00178,event_00179,1,B,"A,C",1,episode_0057,X,"{A,B}","{B,C}"
event_00179,event_00180,1,C,"B,D",1,episode_0057,X,"{B,C}","{C,D}"
event_00181,event_00182,-1,"A,C",B,1,episode_0058,Z,"{A,B,C}","{A,C}"
event_00182,event_00183,1,,"A,B,C,E",1,episode_0058,Z,"{A,C}","{B,E}"
event_00183,event_00184,1,E,"B,F",1,episode_0058,Z,"{B,E}","{E,F}"
event_00185,event_00186,1,,"A,D,E,F",1,episode_0059,N,"{A,E}","{D,F}"
event_00186,event_00187,-1,D,"F,H",1,episode_0059,N,"{D,F}","{D,H}"
event_00187,event_00188,1,,"A,C,D,H",1,episode_0059,N,"{D,H}","{A,C}"
event_00189,event_00190,1,B,"A,E",1,episode_0060,Z,"{A,B}","{B,E}"
event_00190,event_00191,1,E,"B,F",1,episode_0060,Z,"{B,E}","{E,F}"
event_00192,event_00193,1,B,"A,C",1,episode_0061,X,"{A,B}","{B,C}"
event_00193,event_00194,1,C,"B,D",1,episode_0061,X,"{B,C}","{C,D}"
event_00195,event_00196,1,B,"A,C",1,episode_0062,X,"{A,B}","{B,C}"
event_00196,event_00197,2,C,"B,D",1,episode_0062,X,"{B,C}","{C,D}"
event_00198,event_00199,1,B,"A,E",1,episode_0063,Z,"{A,B}","{B,E}"
event_00199,event_00200,1,E,"B,F",1,episode_0063,Z,"{B,E}","{E,F}"
event_00201,event_00202,1,B,"A,C",1,episode_0064,X,"{A,B}","{B,C}"
event_00202,event_00203,1,C,"B,D",1,episode_0064,X,"{B,C}","{C,D}"
event_00204,event_00205,1,B,"A,E",1,episode_0065,Z,"{A,B}","{B,E}"
event_00205,event_00206,1,E,"B,F",1,episode_0065,Z,"{B,E}","{E,F}"
event_00207,event_00208,-1,"A,B",E,1,episode_0066,X,"{A,B}","{A,B,E}"
event_00208,event_00209,1,B,"A,C,E",1,episode_0066,X,"{A,B,E}","{B,C}"
event_00209,event_00210,1,C,"B,D",1,episode_0066,X,"{B,C}","{C,D}"
event_00211,event_00212,1,B,"A,E",1,episode_0067,Z,"{A,B}","{B,E}"
event_00212,event_00213,1,E,"B,F",1,episode_0067,Z,"{B,E}","{E,F}"
event_00214,event_00215,-1,"A,B",H,1,episode_0068,X,"{A,B,H}","{A,B}"
event_00215,event_00216,1,B,"A,C",1,episode_0068,X,"{A,B}","{B,C}"
event_00216,event_00217,1,C,"B,D",1,episode_0068,X,"{B,C}","{C,D}"
event_00218,event_00219,1,B,"A,E",1,episode_0069,Z,"{A,B}","{B,E}"
event_00219,event_00220,1,E,"B,F",1,episode_0069,Z,"{B,E}","{E,F}"
event_00221,event_00222,1,B,"A,E",1,episode_0070,Z,"{A,B}","{B,E}"
event_00222,event_00223,1,E,"B,F",1,episode_0070,Z,"{B,E}","{E,F}"
event_00224,event_00225,2,B,"A,C",1,episode_0071,X,"{A,B}","{B,C}"
event_00225,event_00226,2,C,"B,D",1,episode_0071,X,"{B,C}","{C,D}"
event_00227,event_00228,2,B,"A,C",1,episode_0072,X,"{A,B}","{B,C}"
event_00228,event_00229,2,C,"B,D",1,episode_0072,X,"{B,C}","{C,D}"
event_00230,event_00231,2,B,"A,E",1,episode_0073,Z,"{A,B}","{B,E}"
event_00231,event_00232,1,E,"B,F",1,episode_0073,Z,"{B,E}","{E,F}"
event_00233,event_00234,1,"A,B",E,1,episode_0074,Z,"{A,B}","{A,B,E}"
event_00234,event_00235,-1,"B,E",A,1,episode_0074,Z,"{A,B,E}","{B,E}"
event_00235,event_00236,1,E,"B,F",1,episode_0074,Z,"{B,E}","{E,F}"
event_00237,event_00238,1,B,"A,C",1,episode_0075,X,"{A,B}","{B,C}"
event_00238,event_00239,2,C,"B,D",1,episode_0075,X,"{B,C}","{C,D}"
event_00240,event_00241,1,B,"A,E",1,episode_0076,Z,"{A,B}","{B,E}"
event_00241,event_00242,1,E,"B,F",1,episode_0076,Z,"{B,E}","{E,F}"
event_00243,event_00244,1,B,"A,C",1,episode_0077,X,"{A,B}","{B,C}"
event_00244,event_00245,2,C,"B,D",1,episode_0077,X,"{B,C}","{C,D}"
event_00246,event_00247,1,B,"A,C",1,episode_0078,X,"{A,B}","{B,C}"
event_00247,event_00248,1,C,"B,D",1,episode_0078,X,"{B,C}","{C,D}"
event_00249,event_00250,1,B,"A,E",1,episode_0079,Z,"{A,B}","{B,E}"
event_00250,event_00251,1,E,"B,F",1,episode_0079,Z,"{B,E}","{E,F}"
event_00251,event_00252,-1,"E,F",G,1,episode_0079,Z,"{E,F}","{E,F,G}"
event_00253,event_00254,1,"B,E","A,D",1,episode_0080,Z,"{A,B,E}","{B,D,E}"
event_00254,event_00255,-1,"B,E",D,1,episode_0080,Z,"{B,D,E}","{B,E}"
event_00255,event_00256,1,E,"B,F",1,episode_0080,Z,"{B,E}","{E,F}"
event_00256,event_00257,-1,"E,F",D,1,episode_0080,Z,"{E,F}","{D,E,F}"
event_00258,event_00259,1,B,"A,C,D",1,episode_0081,X,"{A,B,D}","{B,C}"
event_00259,event_00260,1,C,"B,D",1,episode_0081,X,"{B,C}","{C,D}"
event_00261,event_00262,1,B,"A,C",1,episode_0082,X,"{A,B}","{B,C}"
event_00262,event_00263,2,C,"B,D",1,episode_0082,X,"{B,C}","{C,D}"
event_00264,event_00265,1,B,"A,D,E",1,episode_0083,Z,"{A,B,D}","{B,E}"
event_00265,event_00266,1,E,"B,F",1,episode_0083,Z,"{B,E}","{E,F}"
event_00266,event_00267,-1,"E,F",C,1,episode_0083,Z,"{E,F}","{C,E,F}"
event_00268,event_00269,1,B,"A,C",1,episode_0084,X,"{A,B}","{B,C}"
event_00269,event_00270,1,C,"B,D",1,episode_0084,X,"{B,C}","{C,D}"
event_00271,event_00272,2,B,"A,E",1,episode_0085,Z,"{A,B}","{B,E}"
event_00272,event_00273,1,E,"B,F",1,episode_0085,Z,"{B,E}","{E,F}"
event_00274,event_00275,2,B,"A,C",1,episode_0086,X,"{A,B}","{B,C}"
event_00275,event_00276,2,C,"B,D",1,episode_0086,X,"{B,C}","{C,D}"
event_00277,event_00278,1,B,"A,E",1,episode_0087,Z,"{A,B}","{B,E}"
event_00278,event_00279,1,E,"B,F",1,episode_0087,Z,"{B,E}","{E,F}"
event_00279,event_00280,-1,"E,F",H,1,episode_0087,Z,"{E,F}","{E,F,H}"
event_00281,event_00282,1,B,"A,E",1,episode_0088,Z,"{A,B}","{B,E}"
event_00282,event_00283,-1,"B,E",D,1,episode_0088,Z,"{B,E}","{B,D,E}"
event_00283,event_00284,-1,"B,E",D,1,episode_0088,Z,"{B,D,E}","{B,E}"
event_00284,event_00285,1,E,"B,F",1,episode_0088,Z,"{B,E}","{E,F}"
event_00286,event_00287,1,B,"A,C",1,episode_0089,X,"{A,B}","{B,C}"
event_00287,event_00288,1,C,"B,D",1,episode_0089,X,"{B,C}","{C,D}"
event_00289,event_00290,1,B,"A,C",1,episode_0090,X,"{A,B}","{B,C}"
event_00290,event_00291,1,C,"B,D",1,episode_0090,X,"{B,C}","{C,D}"
event_00292,event_00293,1,B,"A,E",1,episode_0091,Z,"{A,B}","{B,E}"
event_00293,event_00294,1,E,"B,H",1,episode_0091,Z,"{B,E}","{E,H}"
event_00294,event_00295,-1,E,"F,H",1,episode_0091,Z,"{E,H}","{E,F}"
event_00296,event_00297,1,B,"A,E",1,episode_0092,Z,"{A,B}","{B,E}"
event_00297,event_00298,1,E,"B,F",1,episode_0092,Z,"{B,E}","{E,F}"
event_00299,event_00300,1,B,"A,C",1,episode_0093,X,"{A,B}","{B,C}"
event_00300,event_00301,2,C,"B,D",1,episode_0093,X,"{B,C}","{C,D}"
event_00302,event_00303,1,B,"A,E",1,episode_0094,Z,"{A,B}","{B,E}"
event_00303,event_00304,-1,"B,E",G,1,episode_0094,Z,"{B,E}","{B,E,G}"
event_00304,event_00305,1,E,"B,F,G",1,episode_0094,Z,"{B,E,G}","{E,F}"
event_00306,event_00307,-1,"A,B",D,1,episode_0095,X,"{A,B,D}","{A,B}"
event_00307,event_00308,1,B,"A,C",1,episode_0095,X,"{A,B}","{B,C}"
event_00308,event_00309,2,C,"B,D",1,episode_0095,X,"{B,C}","{C,D}"
event_00310,event_00311,1,B,"A,C",1,episode_0096,X,"{A,B}","{B,C}"
event_00311,event_00312,1,C,"B,D",1,episode_0096,X,"{B,C}","{C,D}"
event_00313,event_00314,1,B,"A,E",1,episode_0097,Z,"{A,B}","{B,E}"
event_00314,event_00315,-1,"B,E",A,1,episode_0097,Z,"{B,E}","{A,B,E}"
event_00315,event_00316,-1,"B,E",A,1,episode_0097,Z,"{A,B,E}","{B,E}"
event_00316,event_00317,1,E,"B,F",1,episode_0097,Z,"{B,E}","{E,F}"
event_00318,event_00319,1,B,"A,C",1,episode_0098,X,"{A,B}","{B,C}"
event_00319,event_00320,2,C,"B,D",1,episode_0098,X,"{B,C}","{C,D}"
event_00321,event_00322,1,B,"A,E",1,episode_0099,Z,"{A,B}","{B,E}"
event_00322,event_00323,1,E,"B,F",1,episode_0099,Z,"{B,E}","{E,F}"
event_00324,event_00325,1,B,"A,C",1,episode_0100,X,"{A,B}","{B,C}"
event_00325,event_00326,1,C,"B,D",1,episode_0100,X,"{B,C}","{C,D}"
event_00327,event_00328,2,B,"A,E",1,episode_0101,Z,"{A,B}","{B,E}"
event_00328,event_00329,1,E,"B,F",1,episode_0101,Z,"{B,E}","{E,F}"
event_00330,event_00331,2,B,"A,E",1,episode_0102,Z,"{A,B}","{B,E}"
event_00331,event_00332,2,E,"B,F",1,episode_0102,Z,"{B,E}","{E,F}"
event_00333,event_00334,1,B,"A,C",1,episode_0103,X,"{A,B}","{B,C}"
event_00334,event_00335,2,C,"B,D",1,episode_0103,X,"{B,C}","{C,D}"
event_00336,event_00337,2,B,"A,C",1,episode_0104,X,"{A,B}","{B,C}"
event_00337,event_00338,2,C,"B,D",1,episode_0104,X,"{B,C}","{C,D}"
event_00339,event_00340,1,B,"A,E",1,episode_0105,Z,"{A,B}","{B,E}"
event_00340,event_00341,1,E,"B,F",1,episode_0105,Z,"{B,E}","{E,F}"
event_00342,event_00343,1,B,"A,D",1,episode_0106,Z,"{A,B}","{B,D}"
event_00343,event_00344,-1,B,"D,E",1,episode_0106,Z,"{B,D}","{B,E}"
event_00344,event_00345,2,E,"B,F",1,episode_0106,Z,"{B,E}","{E,F}"
event_00346,event_00347,1,B,"A,C",1,episode_0107,X,"{A,B}","{B,C}"
event_00347,event_00348,1,C,"B,D",1,episode_0107,X,"{B,C}","{C,D}"
event_00349,event_00350,2,B,"A,C",1,episode_0108,X,"{A,B}","{B,C}"
event_00350,event_00351,2,C,"B,D",1,episode_0108,X,"{B,C}","{C,D}"
event_00352,event_00353,1,B,"A,E",1,episode_0109,Z,"{A,B}","{B,E}"
event_00353,event_00354,1,E,"B,F",1,episode_0109,Z,"{B,E}","{E,F}"
event_00355,event_00356,1,B,"A,C",1,episode_0110,X,"{A,B}","{B,C}"
event_00356,event_00357,1,C,"B,D",1,episode_0110,X,"{B,C}","{C,D}"
event_00358,event_00359,2,B,"A,E,H",1,episode_0111,Z,"{A,B}","{B,E,H}"
event_00359,event_00360,-1,"B,E",H,1,episode_0111,Z,"{B,E,H}","{B,E}"
event_00360,event_00361,2,E,"B,F",1,episode_0111,Z,"{B,E}","{E,F}"
event_00361,event_00362,-1,E,"B,F",1,episode_0111,Z,"{E,F}","{B,E}"
event_00363,event_00364,1,B,"A,E",1,episode_0112,Z,"{A,B}","{B,E}"
event_00364,event_00365,1,E,"B,F",1,episode_0112,Z,"{B,E}","{E,F}"
event_00366,event_00367,1,B,"A,C",1,episode_0113,X,"{A,B}","{B,C}"
event_00367,event_00368,1,C,"B,D",1,episode_0113,X,"{B,C}","{C,D}"
event_00369,event_00370,2,B,"A,C",1,episode_0114,X,"{A,B}","{B,C}"
event_00370,event_00371,2,C,"B,D",1,episode_0114,X,"{B,C}","{C,D}"
event_00372,event_00373,1,B,"A,E,G",1,episode_0115,Z,"{A,B}","{B,E,G}"
event_00373,event_00374,2,E,"B,F,G",1,episode_0115,Z,"{B,E,G}","{E,F}"
event_00375,event_00376,1,B,"A,C",1,episode_0116,X,"{A,B}","{B,C}"
event_00376,event_00377,1,C,"B,D",1,episode_0116,X,"{B,C}","{C,D}"
event_00378,event_00379,1,B,"A,E",1,episode_0117,Z,"{A,B}","{B,E}"
event_00379,event_00380,2,E,"B,F",1,episode_0117,Z,"{B,E}","{E,F}"
event_00380,event_00381,-1,"E,F",B,1,episode_0117,Z,"{E,F}","{B,E,F}"
event_00382,event_00383,1,B,"A,C",1,episode_0118,X,"{A,B}","{B,C}"
event_00383,event_00384,2,C,"B,D",1,episode_0118,X,"{B,C}","{C,D}"
event_00385,event_00386,1,B,"A,E",1,episode_0119,Z,"{A,B}","{B,E}"
event_00386,event_00387,1,E,"B,F",1,episode_0119,Z,"{B,E}","{E,F}"
event_00388,event_00389,3,B,"A,E",1,episode_0120,Z,"{A,B}","{B,E}"
event_00389,event_00390,2,E,"B,F",1,episode_0120,Z,"{B,E}","{E,F}"
event_00391,event_00392,1,B,"A,C",1,episode_0121,X,"{A,B}","{B,C}"
event_00392,event_00393,1,C,"B,D",1,episode_0121,X,"{B,C}","{C,D}"
event_00394,event_00395,1,B,"A,E",1,episode_0122,Z,"{A,B}","{B,E}"
event_00395,event_00396,1,E,"B,F",1,episode_0122,Z,"{B,E}","{E,F}"
event_00397,event_00398,2,B,"A,C",1,episode_0123,X,"{A,B}","{B,C}"
event_00398,event_00399,2,C,"B,D",1,episode_0123,X,"{B,C}","{C,D}"
event_00400,event_00401,1,B,"A,E",1,episode_0124,Z,"{A,B}","{B,E}"
event_00401,event_00402,1,E,"B,F",1,episode_0124,Z,"{B,E}","{E,F}"
event_00403,event_00404,1,B,"A,C",1,episode_0125,X,"{A,B}","{B,C}"
event_00404,event_00405,1,C,"B,D",1,episode_0125,X,"{B,C}","{C,D}"
event_00406,event_00407,2,B,"A,C",1,episode_0126,X,"{A,B}","{B,C}"
event_00407,event_00408,1,C,"B,D",1,episode_0126,X,"{B,C}","{C,D}"
event_00409,event_00410,1,B,"A,E",1,episode_0127,Z,"{A,B}","{B,E}"
event_00410,event_00411,1,E,"B,F",1,episode_0127,Z,"{B,E}","{E,F}"
event_00411,event_00412,-1,E,"D,F",1,episode_0127,Z,"{E,F}","{D,E}"
event_00413,event_00414,1,B,"A,C",1,episode_0128,X,"{A,B}","{B,C}"
event_00414,event_00415,1,C,"B,D",1,episode_0128,X,"{B,C}","{C,D}"
event_00416,event_00417,1,B,"A,E",1,episode_0129,Z,"{A,B}","{B,E}"
event_00417,event_00418,1,E,"B,F",1,episode_0129,Z,"{B,E}","{E,F}"
event_00419,event_00420,1,B,"A,C",1,episode_0130,X,"{A,B}","{B,C}"
event_00420,event_00421,1,C,"B,D",1,episode_0130,X,"{B,C}","{C,D}"
event_00422,event_00423,1,B,"A,E",1,episode_0131,Z,"{A,B}","{B,E}"
event_00423,event_00424,1,E,"B,C,F",1,episode_0131,Z,"{B,E}","{C,E,F}"
event_00424,event_00425,-1,"E,F",C,1,episode_0131,Z,"{C,E,F}","{E,F}"
event_00426,event_00427,1,B,"A,C",1,episode_0132,X,"{A,B}","{B,C}"
event_00427,event_00428,0,C,"B,D",1,episode_0132,X,"{B,C}","{C,D}"
event_00429,event_00430,1,B,"A,E",1,episode_0133,Z,"{A,B}","{B,E}"
event_00430,event_00431,0,,"A,B,E,F",1,episode_0133,Z,"{B,E}","{A,F}"
event_00431,event_00432,-1,F,"A,E",1,episode_0133,Z,"{A,F}","{E,F}"
event_00433,event_00434,2,B,"A,C",1,episode_0134,X,"{A,B}","{B,C}"
event_00434,event_00435,1,C,"B,D",1,episode_0134,X,"{B,C}","{C,D}"
event_00436,event_00437,1,B,"A,E",1,episode_0135,Z,"{A,B}","{B,E}"
event_00437,event_00438,2,E,"B,F",1,episode_0135,Z,"{B,E}","{E,F}"
event_00439,event_00440,2,B,"A,E",1,episode_0136,Z,"{A,B}","{B,E}"
event_00440,event_00441,2,E,"B,F",1,episode_0136,Z,"{B,E}","{E,F}"
event_00442,event_00443,1,B,"A,C",1,episode_0137,X,"{A,B}","{B,C}"
event_00443,event_00444,1,C,"B,D",1,episode_0137,X,"{B,C}","{C,D}"
event_00445,event_00446,1,B,"A,E",1,episode_0138,Z,"{A,B}","{B,E}"
event_00446,event_00447,1,E,"B,F",1,episode_0138,Z,"{B,E}","{E,F}"
event_00448,event_00449,1,B,"A,C",1,episode_0139,X,"{A,B}","{B,C}"
event_00449,event_00450,1,C,"B,D,E",1,episode_0139,X,"{B,C}","{C,D,E}"
event_00450,event_00451,-1,"C,D","E,H",1,episode_0139,X,"{C,D,E}","{C,D,H}"
