event_id,episode_id,t_start,t_end,participants,label,intensities,context,source_window,outcome
event_00030,episode_0002,39,39,"U00,U03,U05","{U00,U03,U05}","{""U00"": 0.817, ""U03"": 0.812, ""U05"": 0.8146}",CTX_0002,union:heu_like:heu:39:39,OUT_0002
event_00031,episode_0002,39,41,"U03,U05","{U03,U05}","{""U03"": 0.9489, ""U05"": 0.9815}",CTX_0002,union:sliding_window:39:41|heu_like:heu:40:40,OUT_0002
event_00032,episode_0002,41,41,"U03,U05,U11","{U03,U05,U11}","{""U03"": 0.9703, ""U05"": 0.9704, ""U11"": 0.8123}",CTX_0002,union:heu_like:heu:41:41,OUT_0002
event_00033,episode_0002,43,43,"U24,U30","{U24,U30}","{""U24"": 0.8164, ""U30"": 0.8209}",CTX_0002,union:heu_like:heu:43:43,OUT_0002
event_00034,episode_0002,44,46,"U00,U38","{U00,U38}","{""U00"": 0.9093, ""U38"": 0.9152}",CTX_0002,union:sliding_window:44:46|heu_like:heu:44:44,OUT_0002
event_00035,episode_0002,45,45,"U00,U02,U27,U36,U38","{U00,U02,U27,U36,U38}","{""U00"": 0.9499, ""U02"": 0.8135, ""U27"": 0.8153, ""U36"": 0.8161, ""U38"": 0.9471}",CTX_0002,union:heu_like:heu:45:45,OUT_0002
event_00036,episode_0002,46,46,"U00,U21,U36,U38","{U00,U21,U36,U38}","{""U00"": 0.971, ""U21"": 0.816, ""U36"": 0.9469, ""U38"": 0.9705}",CTX_0002,union:heu_like:heu:46:46,OUT_0002
event_00037,episode_0002,47,47,"U00,U14,U18","{U00,U14,U18}","{""U00"": 0.9748, ""U14"": 0.8158, ""U18"": 0.8102}",CTX_0002,union:heu_like:heu:47:47,OUT_0002
event_00038,episode_0002,48,48,"U00,U31,U33","{U00,U31,U33}","{""U00"": 0.9755, ""U31"": 0.8129, ""U33"": 0.818}",CTX_0002,union:heu_like:heu:48:48,OUT_0002
event_00039,episode_0003,51,51,"U09,U14,U20,U25,U39","{U09,U14,U20,U25,U39}","{""U09"": 0.8, ""U14"": 0.8, ""U20"": 0.8, ""U25"": 0.8, ""U39"": 0.8}",CTX_0003,union:heu_like:heu:51:51,OUT_0003
event_00040,episode_0003,51,53,"U25,U39","{U25,U39}","{""U25"": 1.0256, ""U39"": 1.0058}",CTX_0003,union:sliding_window:51:53,OUT_0003
event_00041,episode_0003,52,52,"U12,U17,U25,U39","{U12,U17,U25,U39}","{""U12"": 0.8067, ""U17"": 0.8056, ""U25"": 0.944, ""U39"": 0.944}",CTX_0003,union:heu_like:heu:52:52,OUT_0003
event_00042,episode_0003,53,53,"U00,U19,U25,U37,U39","{U00,U19,U25,U37,U39}","{""U00"": 0.8107, ""U19"": 0.809, ""U25"": 0.9699, ""U37"": 0.8137, ""U39"": 0.9699}",CTX_0003,union:heu_like:heu:53:53,OUT_0003
event_00043,episode_0003,54,54,"U07,U18","{U07,U18}","{""U07"": 0.8105, ""U18"": 0.8107}",CTX_0003,union:heu_like:heu:54:54,OUT_0003
event_00044,episode_0003,56,56,"U03,U04,U29,U38,U39","{U03,U04,U29,U38,U39}","{""U03"": 0.8158, ""U04"": 0.8119, ""U29"": 0.8147, ""U38"": 0.815, ""U39"": 0.8775}",CTX_0003,union:heu_like:heu:56:56,OUT_0003
event_00045,episode_0003,56,58,"U04,U39","{U04,U39}","{""U04"": 0.9867, ""U39"": 0.9877}",CTX_0003,union:sliding_window:56:58|heu_like:heu:57:57,OUT_0003
event_00046,episode_0003,58,58,"U04,U14,U39","{U04,U14,U39}","{""U04"": 0.9703, ""U14"": 0.8231, ""U39"": 0.9724}",CTX_0003,union:heu_like:heu:58:58,OUT_0003
event_00047,episode_0003,59,59,"U23,U29","{U23,U29}","{""U23"": 0.8126, ""U29"": 0.8614}",CTX_0003,union:heu_like:heu:59:59,OUT_0003
event_00048,episode_0003,60,60,"U11,U14,U16,U22,U26,U36","{U11,U14,U16,U22,U26,U36}","{""U11"": 0.8097, ""U14"": 0.8978, ""U16"": 0.8097, ""U22"": 0.8091, ""U26"": 0.817, ""U36"": 0.8146}",CTX_0003,union:heu_like:heu:60:60,OUT_0003
event_00049,episode_0003,61,61,"U02,U07,U09,U36","{U02,U07,U09,U36}","{""U02"": 0.8155, ""U07"": 0.8216, ""U09"": 0.8163, ""U36"": 0.9466}",CTX_0003,union:heu_like:heu:61:61,OUT_0003
event_00050,episode_0003,62,62,"U09,U23,U36,U39","{U09,U23,U36,U39}","{""U09"": 0.9469, ""U23"": 0.8611, ""U36"": 0.9704, ""U39"": 0.8504}",CTX_0003,union:heu_like:heu:62:62,OUT_0003
event_00051,episode_0003,64,64,"U00,U11,U30","{U00,U11,U30}","{""U00"": 0.8193, ""U11"": 0.8447, ""U30"": 0.8121}",CTX_0003,union:heu_like:heu:64:64,OUT_0003
event_00052,episode_0003,65,65,"U25,U36","{U25,U36}","{""U25"": 0.8165, ""U36"": 0.8729}",CTX_0003,union:heu_like:heu:65:65,OUT_0003
event_00053,episode_0004,68,68,"U00,U10","{U00,U10}","{""U00"": 0.8, ""U10"": 0.8}",CTX_0004,union:heu_like:heu:68:68,OUT_0004
event_00054,episode_0004,69,69,"U10,U16","{U10,U16}","{""U10"": 0.944, ""U16"": 0.8073}",CTX_0004,union:heu_like:heu:69:69,OUT_0004
event_00055,episode_0004,70,70,"U00,U10","{U00,U10}","{""U00"": 0.8946, ""U10"": 0.9699}",CTX_0004,union:heu_like:heu:70:70,OUT_0004
event_00056,episode_0004,71,71,"U15,U17,U31,U34","{U15,U17,U31,U34}","{""U15"": 0.815, ""U17"": 0.8098, ""U31"": 0.8121, ""U34"": 0.8109}",CTX_0004,union:heu_like:heu:71:71,OUT_0004
event_00057,episode_0004,73,73,"U09,U13,U22,U30","{U09,U13,U22,U30}","{""U09"": 0.811, ""U13"": 0.8141, ""U22"": 0.8082, ""U30"": 0.8154}",CTX_0004,union:heu_like:heu:73:73,OUT_0004
event_00058,episode_0004,73,75,"U13,U22","{U13,U22}","{""U13"": 1.0282, ""U22"": 1.0025}",CTX_0004,union:sliding_window:73:75,OUT_0004
event_00059,episode_0004,74,74,"U00,U13,U19,U22","{U00,U13,U19,U22}","{""U00"": 0.8507, ""U13"": 0.9465, ""U19"": 0.8138, ""U22"": 0.9455}",CTX_0004,union:heu_like:heu:74:74,OUT_0004
event_00060,episode_0004,75,75,"U01,U13,U22","{U01,U13,U22}","{""U01"": 0.8152, ""U13"": 0.9704, ""U22"": 0.9702}",CTX_0004,union:heu_like:heu:75:75,OUT_0004
event_00061,episode_0004,77,77,"U04,U24,U36","{U04,U24,U36}","{""U04"": 0.8131, ""U24"": 0.8136, ""U36"": 0.811}",CTX_0004,union:heu_like:heu:77:77,OUT_0004
event_00062,episode_0004,78,78,"U17,U24,U28","{U17,U24,U28}","{""U17"": 0.8224, ""U24"": 0.9464, ""U28"": 0.8134}",CTX_0004,union:heu_like:heu:78:78,OUT_0004
event_00063,episode_0004,78,80,"U17,U24","{U17,U24}","{""U17"": 0.9628, ""U24"": 0.9583}",CTX_0004,union:sliding_window:78:80,OUT_0004
event_00064,episode_0004,79,79,"U09,U17,U24","{U09,U17,U24}","{""U09"": 0.8236, ""U17"": 0.948, ""U24"": 0.9704}",CTX_0004,union:heu_like:heu:79:79,OUT_0004
event_00065,episode_0004,80,80,"U00,U17,U24,U28","{U00,U17,U24,U28}","{""U00"": 0.8238, ""U17"": 0.9706, ""U24"": 0.9747, ""U28"": 0.8951}",CTX_0004,union:heu_like:heu:80:80,OUT_0004
event_00066,episode_0005,85,85,"U04,U36","{U04,U36}","{""U04"": 0.8, ""U36"": 0.8}",CTX_0005,union:heu_like:heu:85:85,OUT_0005
event_00067,episode_0005,86,86,"U05,U08,U10,U36","{U05,U08,U10,U36}","{""U05"": 0.806, ""U08"": 0.8042, ""U10"": 0.8061, ""U36"": 0.944}",CTX_0005,union:heu_like:heu:86:86,OUT_0005
event_00068,episode_0005,87,87,"U05,U07,U21,U36,U39","{U05,U07,U21,U36,U39}","{""U05"": 0.9451, ""U07"": 0.8078, ""U21"": 0.8078, ""U36"": 0.9699, ""U39"": 0.8095}",CTX_0005,union:heu_like:heu:87:87,OUT_0005
event_00069,episode_0005,88,88,"U20,U34","{U20,U34}","{""U20"": 0.8162, ""U34"": 0.8116}",CTX_0005,union:heu_like:heu:88:88,OUT_0005
event_00070,episode_0005,90,90,"U07,U08,U14,U27","{U07,U08,U14,U27}","{""U07"": 0.8652, ""U08"": 0.8456, ""U14"": 0.8129, ""U27"": 0.8161}",CTX_0005,union:heu_like:heu:90:90,OUT_0005
event_00071,episode_0005,90,92,"U07,U14","{U07,U14}","{""U07"": 1.0004, ""U14"": 0.979}",CTX_0005,union:sliding_window:90:92|heu_like:heu:92:92,OUT_0005
event_00072,episode_0005,91,91,"U01,U07,U14,U19,U31,U37","{U01,U07,U14,U19,U31,U37}","{""U01"": 0.8128, ""U07"": 0.9557, ""U14"": 0.9463, ""U19"": 0.8133, ""U31"": 0.8115, ""U37"": 0.8105}",CTX_0005,union:heu_like:heu:91:91,OUT_0005
event_00073,episode_0005,94,94,"U04,U07,U12,U22,U23,U31,U39","{U04,U07,U12,U22,U23,U31,U39}","{""U04"": 0.8184, ""U07"": 0.9128, ""U12"": 0.8167, ""U22"": 0.8164, ""U23"": 0.8186, ""U31"": 0.863, ""U39"": 0.8205}",CTX_0005,union:heu_like:heu:94:94,OUT_0005
event_00074,episode_0005,95,95,"U05,U09,U16,U22,U33,U34,U38","{U05,U09,U16,U22,U33,U34,U38}","{""U05"": 0.8216, ""U09"": 0.8158, ""U16"": 0.8092, ""U22"": 0.947, ""U33"": 0.8143, ""U34"": 0.8204, ""U38"": 0.8143}",CTX_0005,union:heu_like:heu:95:95,OUT_0005
event_00075,episode_0005,95,97,"U05,U34","{U05,U34}","{""U05"": 1.0019, ""U34"": 0.9865}",CTX_0005,union:sliding_window:95:97,OUT_0005
event_00076,episode_0005,96,96,"U02,U04,U05,U29,U32,U34,U38","{U02,U04,U05,U29,U32,U34,U38}","{""U02"": 0.814, ""U04"": 0.896, ""U05"": 0.9479, ""U29"": 0.8167, ""U32"": 0.8101, ""U34"": 0.9477, ""U38"": 0.9466}",CTX_0005,union:heu_like:heu:96:96,OUT_0005
event_00077,episode_0005,97,97,"U05,U33,U34","{U05,U33,U34}","{""U05"": 0.9706, ""U33"": 0.8946, ""U34"": 0.9706}",CTX_0005,union:heu_like:heu:97:97,OUT_0005
event_00078,episode_0006,102,102,"U01,U27,U38","{U01,U27,U38}","{""U01"": 0.8, ""U27"": 0.8, ""U38"": 0.8}",CTX_0006,union:heu_like:heu:102:102,OUT_0006
event_00079,episode_0006,102,104,"U01,U38","{U01,U38}","{""U01"": 1.0912, ""U38"": 0.9986}",CTX_0006,union:sliding_window:102:104,OUT_0006
event_00080,episode_0006,103,103,"U01,U08,U38","{U01,U08,U38}","{""U01"": 0.944, ""U08"": 0.8046, ""U38"": 0.944}",CTX_0006,union:heu_like:heu:103:103,OUT_0006
event_00081,episode_0006,104,104,"U01,U15,U34,U38","{U01,U15,U34,U38}","{""U01"": 0.9699, ""U15"": 0.8104, ""U34"": 0.8118, ""U38"": 0.9699}",CTX_0006,union:heu_like:heu:104:104,OUT_0006
event_00082,episode_0006,105,105,"U01,U22,U23","{U01,U22,U23}","{""U01"": 0.9746, ""U22"": 0.8141, ""U23"": 0.813}",CTX_0006,union:heu_like:heu:105:105,OUT_0006
event_00083,episode_0006,106,106,"U04,U39","{U04,U39}","{""U04"": 0.8136, ""U39"": 0.8159}",CTX_0006,union:heu_like:heu:106:106,OUT_0006
event_00084,episode_0006,107,107,"U00,U04,U13,U20,U23","{U00,U04,U13,U20,U23}","{""U00"": 0.8141, ""U04"": 0.9464, ""U13"": 0.8148, ""U20"": 0.8162, ""U23"": 0.8961}",CTX_0006,union:heu_like:heu:107:107,OUT_0006
event_00085,episode_0006,107,109,"U04,U20","{U04,U20}","{""U04"": 1.0051, ""U20"": 0.9834}",CTX_0006,union:sliding_window:107:109,OUT_0006
event_00086,episode_0006,108,108,"U04,U09,U12,U20,U31","{U04,U09,U12,U20,U31}","{""U04"": 0.9704, ""U09"": 0.8122, ""U12"": 0.8136, ""U20"": 0.9469, ""U31"": 0.8175}",CTX_0006,union:heu_like:heu:108:108,OUT_0006
event_00087,episode_0006,109,109,"U02,U04,U11,U16,U20,U34","{U02,U04,U11,U16,U20,U34}","{""U02"": 0.8152, ""U04"": 0.9747, ""U11"": 0.8136, ""U16"": 0.8123, ""U20"": 0.9704, ""U34"": 0.8291}",CTX_0006,union:heu_like:heu:109:109,OUT_0006
event_00088,episode_0006,110,110,"U16,U20","{U16,U20}","{""U16"": 0.9462, ""U20"": 0.9747}",CTX_0006,union:heu_like:heu:110:110,OUT_0006
event_00089,episode_0006,111,111,"U28,U35","{U28,U35}","{""U28"": 0.8122, ""U35"": 0.8173}",CTX_0006,union:heu_like:heu:111:111,OUT_0006
event_00090,episode_0006,112,114,"U08,U15","{U08,U15}","{""U08"": 0.9124, ""U15"": 0.9122}",CTX_0006,union:sliding_window:112:114|heu_like:heu:112:112,OUT_0006
event_00091,episode_0006,113,113,"U08,U15,U19","{U08,U15,U19}","{""U08"": 0.9475, ""U15"": 0.9479, ""U19"": 0.8175}",CTX_0006,union:heu_like:heu:113:113,OUT_0006
event_00092,episode_0006,114,114,"U07,U08,U15,U37","{U07,U08,U15,U37}","{""U07"": 0.8125, ""U08"": 0.9706, ""U15"": 0.9706, ""U37"": 0.8136}",CTX_0006,union:heu_like:heu:114:114,OUT_0006
event_00093,episode_0006,116,116,"U20,U36,U37","{U20,U36,U37}","{""U20"": 0.8282, ""U36"": 0.8178, ""U37"": 0.8959}",CTX_0006,union:heu_like:heu:116:116,OUT_0006
event_00094,episode_0007,119,121,"U04,U12","{U04,U12}","{""U04"": 0.9089, ""U12"": 0.907}",CTX_0007,union:sliding_window:119:121|heu_like:heu:119:119,OUT_0007
event_00095,episode_0007,120,120,"U04,U12,U20,U38","{U04,U12,U20,U38}","{""U04"": 0.944, ""U12"": 0.944, ""U20"": 0.8025, ""U38"": 0.8063}",CTX_0007,union:heu_like:heu:120:120,OUT_0007
event_00096,episode_0007,121,121,"U04,U12,U14,U18,U22,U28","{U04,U12,U14,U18,U22,U28}","{""U04"": 0.9699, ""U12"": 0.9699, ""U14"": 0.8088, ""U18"": 0.8098, ""U22"": 0.8114, ""U28"": 0.8055}",CTX_0007,union:heu_like:heu:121:121,OUT_0007
event_00097,episode_0007,122,122,"U27,U30","{U27,U30}","{""U27"": 0.809, ""U30"": 0.8105}",CTX_0007,union:heu_like:heu:122:122,OUT_0007
event_00098,episode_0007,124,124,"U02,U06,U07,U15,U21","{U02,U06,U07,U15,U21}","{""U02"": 0.8111, ""U06"": 0.8141, ""U07"": 0.8154, ""U15"": 0.8162, ""U21"": 0.8127}",CTX_0007,union:heu_like:heu:124:124,OUT_0007
event_00099,episode_0007,124,126,"U02,U06","{U02,U06}","{""U02"": 0.9453, ""U06"": 1.0115}",CTX_0007,union:sliding_window:124:126,OUT_0007
event_00100,episode_0007,125,125,"U02,U06,U19,U31,U37","{U02,U06,U19,U31,U37}","{""U02"": 0.946, ""U06"": 0.9465, ""U19"": 0.8944, ""U31"": 0.8144, ""U37"": 0.8125}",CTX_0007,union:heu_like:heu:125:125,OUT_0007
event_00101,episode_0007,126,126,"U02,U06,U29","{U02,U06,U29}","{""U02"": 0.9703, ""U06"": 0.9704, ""U29"": 0.8124}",CTX_0007,union:heu_like:heu:126:126,OUT_0007
event_00102,episode_0007,127,127,"U05,U22,U37","{U05,U22,U37}","{""U05"": 0.8132, ""U22"": 0.8255, ""U37"": 0.895}",CTX_0007,union:heu_like:heu:127:127,OUT_0007
event_00103,episode_0007,129,129,"U14,U15,U21","{U14,U15,U21}","{""U14"": 0.8187, ""U15"": 0.8316, ""U21"": 0.8319}",CTX_0007,union:heu_like:heu:129:129,OUT_0007
event_00104,episode_0007,129,131,"U15,U21","{U15,U21}","{""U15"": 0.9939, ""U21"": 1.0202}",CTX_0007,union:sliding_window:129:131,OUT_0007
event_00105,episode_0007,130,130,"U15,U21,U26,U37","{U15,U21,U26,U37}","{""U15"": 0.9497, ""U21"": 0.9498, ""U26"": 0.816, ""U37"": 0.8652}",CTX_0007,union:heu_like:heu:130:130,OUT_0007
event_00106,episode_0007,131,131,"U11,U15,U21,U27,U31,U32,U35,U36","{U11,U15,U21,U27,U31,U32,U35,U36}","{""U11"": 0.8124, ""U15"": 0.9709, ""U21"": 0.971, ""U27"": 0.8196, ""U31"": 0.823, ""U32"": 0.8142, ""U35"": 0.816, ""U36"": 0.816}",CTX_0007,union:heu_like:heu:131:131,OUT_0007
event_00107,episode_0007,133,133,"U03,U36","{U03,U36}","{""U03"": 0.8148, ""U36"": 0.895}",CTX_0007,union:heu_like:heu:133:133,OUT_0007
event_00108,episode_0008,136,136,"U00,U01,U20","{U00,U01,U20}","{""U00"": 0.8, ""U01"": 0.8, ""U20"": 0.8}",CTX_0008,union:heu_like:heu:136:136,OUT_0008
event_00109,episode_0008,136,138,"U01,U20","{U01,U20}","{""U01"": 0.9904, ""U20"": 0.9948}",CTX_0008,union:sliding_window:136:138|heu_like:heu:138:138,OUT_0008
event_00110,episode_0008,137,137,"U01,U20,U34","{U01,U20,U34}","{""U01"": 0.944, ""U20"": 0.944, ""U34"": 0.808}",CTX_0008,union:heu_like:heu:137:137,OUT_0008
event_00111,episode_0008,139,139,"U25,U36","{U25,U36}","{""U25"": 0.8139, ""U36"": 0.8083}",CTX_0008,union:heu_like:heu:139:139,OUT_0008
event_00112,episode_0008,140,140,"U28,U31","{U28,U31}","{""U28"": 0.8115, ""U31"": 0.8143}",CTX_0008,union:heu_like:heu:140:140,OUT_0008
event_00113,episode_0008,141,143,"U37,U38","{U37,U38}","{""U37"": 0.9052, ""U38"": 0.9266}",CTX_0008,union:sliding_window:141:143|heu_like:heu:141:141,OUT_0008
event_00114,episode_0008,142,142,"U08,U26,U32,U37,U38","{U08,U26,U32,U37,U38}","{""U08"": 0.8177, ""U26"": 0.8113, ""U32"": 0.8112, ""U37"": 0.9471, ""U38"": 0.9465}",CTX_0008,union:heu_like:heu:142:142,OUT_0008
event_00115,episode_0008,143,143,"U34,U37,U38","{U34,U37,U38}","{""U34"": 0.8252, ""U37"": 0.9705, ""U38"": 0.9704}",CTX_0008,union:heu_like:heu:143:143,OUT_0008
event_00116,episode_0008,144,144,"U04,U36","{U04,U36}","{""U04"": 0.8131, ""U36"": 0.8324}",CTX_0008,union:heu_like:heu:144:144,OUT_0008
event_00117,episode_0008,145,145,"U07,U14,U19","{U07,U14,U19}","{""U07"": 0.818, ""U14"": 0.8162, ""U19"": 0.816}",CTX_0008,union:heu_like:heu:145:145,OUT_0008
event_00118,episode_0008,146,146,"U25,U32,U35,U38","{U25,U32,U35,U38}","{""U25"": 0.8217, ""U32"": 0.8451, ""U35"": 0.815, ""U38"": 0.8752}",CTX_0008,union:heu_like:heu:146:146,OUT_0008
event_00119,episode_0008,146,148,"U25,U38","{U25,U38}","{""U25"": 0.9704, ""U38"": 0.9912}",CTX_0008,union:sliding_window:146:148,OUT_0008
event_00120,episode_0008,147,147,"U04,U09,U21,U22,U25,U37,U38","{U04,U09,U21,U22,U25,U37,U38}","{""U04"": 0.8635, ""U09"": 0.8136, ""U21"": 0.814, ""U22"": 0.8174, ""U25"": 0.9479, ""U37"": 0.8528, ""U38"": 0.9575}",CTX_0008,union:heu_like:heu:147:147,OUT_0008
event_00121,episode_0008,148,148,"U25,U32,U38","{U25,U32,U38}","{""U25"": 0.9706, ""U32"": 0.8995, ""U38"": 0.9724}",CTX_0008,union:heu_like:heu:148:148,OUT_0008
event_00122,episode_0008,149,149,"U03,U25,U35","{U03,U25,U35}","{""U03"": 0.8149, ""U25"": 0.9747, ""U35"": 0.8626}",CTX_0008,union:heu_like:heu:149:149,OUT_0008
event_00123,episode_0009,153,155,"U31,U33","{U31,U33}","{""U31"": 0.903, ""U33"": 0.9151}",CTX_0009,union:sliding_window:153:155|heu_like:heu:153:153,OUT_0009
event_00124,episode_0009,154,154,"U02,U31,U33","{U02,U31,U33}","{""U02"": 0.8052, ""U31"": 0.944, ""U33"": 0.944}",CTX_0009,union:heu_like:heu:154:154,OUT_0009
event_00125,episode_0009,155,155,"U08,U10,U31,U33","{U08,U10,U31,U33}","{""U08"": 0.8089, ""U10"": 0.8033, ""U31"": 0.9699, ""U33"": 0.9699}",CTX_0009,union:heu_like:heu:155:155,OUT_0009
event_00126,episode_0009,156,156,"U06,U07,U30","{U06,U07,U30}","{""U06"": 0.8117, ""U07"": 0.81, ""U30"": 0.813}",CTX_0009,union:heu_like:heu:156:156,OUT_0009
event_00127,episode_0009,157,157,"U02,U18","{U02,U18}","{""U02"": 0.8608, ""U18"": 0.8147}",CTX_0009,union:heu_like:heu:157:157,OUT_0009
